id,sentence,subject_entity,object_entity,label,worker1,worker2
230,1962년 미국 해군 평가는 분당 3-11개 문의 컴파일 속도를 지적했다.,"{'word': '미국 해군', 'start': 214, 'end': 218, 'type': 'ORG'}","{'word': '컴파일 속도', 'start': 236, 'end': 241, 'type': 'COM'}",no_relation,no_relation,no_relation
231,"그 해의 나중에 DPMA(Data Processing Management Association)는 이것은 새로운 표준에 강하게 반하는 것이며, 엄두도 못 낼 정도로 높은 변환 비용과 기능 강화가 사용자에게 강제되었다고 언급하였다.","{'word': 'DPMA', 'start': 2034, 'end': 2037, 'type': 'ORG'}","{'word': '표준', 'start': 2088, 'end': 2089, 'type': 'COM'}",no_relation,no_relation,no_relation
232,같은 해에 미국 국립표준국의 연구에 따르면 제안된 표준은 문제점이 거의 없을 것으로 결론을 내렸다.,"{'word': '미국 국립표준국', 'start': 2431, 'end': 2438, 'type': 'ORG'}","{'word': '표준', 'start': 2453, 'end': 2454, 'type': 'COM'}",no_relation,no_relation,no_relation
233,메모리가 늘어나면서 속도가 급격하게 빨라졌고 컴파일 비용이 다양해졌다.,"{'word': '메모리', 'start': 287, 'end': 289, 'type': 'COM'}","{'word': '컴파일', 'start': 312, 'end': 314, 'type': 'COM'}",no_relation,no_relation,no_relation
234,1962년 말에 IBM은 코볼이 그들의 주 개발 언어가 되고 COMTRAN의 개발은 중단할 것이라 선언하였다.,"{'word': 'COMTRAN', 'start': 390, 'end': 396, 'type': 'COM'}","{'word': '코볼', 'start': 370, 'end': 371, 'type': 'COM'}",no_relation,no_relation,no_relation
235,"NOTE 문, EXAMINE 문(INSPECT 문으로 대체), 구현자 정의 랜덤 액세스 모듈(새로운 순차 및 상대 입출력 모듈로 대체)과 같은 기능들이 제거되었다.","{'word': '구현자 정의 랜덤 액세스 모듈', 'start': 1523, 'end': 1538, 'type': 'COM'}","{'word': 'EXAMINE 문', 'start': 1496, 'end': 1504, 'type': 'COM'}",no_relation,com:similar_technology,no_relation
236,보고서 작성 기능은 혹평을 받아 코볼에서 물러났지만 표준이 출판되기 전에 복귀되었다.,"{'word': '보고서 작성 기능', 'start': 1632, 'end': 1640, 'type': 'COM'}","{'word': '코볼', 'start': 1650, 'end': 1651, 'type': 'COM'}",no_relation,com:sub_concept,no_relation
237,제안된 표준(일반적으로 코볼-80으로 알려져 있음)은 이전 것과는 상당히 달랐으므로 비호환성 및 변환 비용에 대한 걱정을 야기하였다.,"{'word': '변환 비용', 'start': 1798, 'end': 1802, 'type': 'COM'}","{'word': '비호환성', 'start': 1791, 'end': 1794, 'type': 'COM'}",no_relation,com:similar_technology,no_relation
238,그 밖의 응답들은 코볼-80이 그들의 시스템에 설치할 수 있는지의 상세한 영향도 분석에 대한 것이었다.,"{'word': '시스템', 'start': 2245, 'end': 2247, 'type': 'COM'}","{'word': '코볼-80', 'start': 2234, 'end': 2238, 'type': 'COM'}",no_relation,no_relation,no_relation
239,새로운 EVALUTE 문과 인라인 PERFORM이 단순해진 제어 흐름와 디버깅 덕분에 특히 잘 받아들여져 생산성이 향상되었다.,"{'word': '인라인 PERFORM', 'start': 2567, 'end': 2577, 'type': 'COM'}","{'word': 'EVALUTE 문', 'start': 2556, 'end': 2564, 'type': 'COM'}",no_relation,com:similar_technology,no_relation
240,새로운 EVALUTE 문과 인라인 PERFORM이 단순해진 제어 흐름와 디버깅 덕분에 특히 잘 받아들여져 생산성이 향상되었다.,"{'word': '디버깅', 'start': 2592, 'end': 2594, 'type': 'COM'}","{'word': '제어 흐름', 'start': 2585, 'end': 2589, 'type': 'COM'}",no_relation,com:similar_technology,no_relation
241,1990년대 초에 완전한 리비전의 차기 코볼에 객체 지향을 추가하는 작업이 시작되었다.,"{'word': '코볼', 'start': 2893, 'end': 2894, 'type': 'COM'}","{'word': '객체 지향', 'start': 2897, 'end': 2901, 'type': 'COM'}",no_relation,com:sub_concept,no_relation
242,마이크로 포커스는 그 이유를 새로운 기능에 대한 사용자 수요가 적고 컴파일러 적합성을 테스트하는데 쓰였던 미국 국립표준기술연구소(NIST) 테스트 제품군이 철폐되었기 때문으로 보았다.,"{'word': '테스트 제품군', 'start': 3624, 'end': 3630, 'type': 'COM'}","{'word': '컴파일러', 'start': 3584, 'end': 3587, 'type': 'COM'}",no_relation,no_relation,no_relation
243,"20세기 말 무렵, 2000년 문제(Y2K) 해결을 위해 코볼 프로그래밍 노력이 상당 부분 집중되었으며 가끔은 10년 전에 시스템을 개발했던 동일 프로그래머들에 의해 수행되었다.","{'word': '프로그래머', 'start': 3958, 'end': 3962, 'type': 'COM'}","{'word': '코볼 프로그래밍', 'start': 3908, 'end': 3915, 'type': 'COM'}",no_relation,no_relation,no_relation
244,"코볼 코드를 고치는데 필요한 일정 수준의 노력이 상당량의 비즈니스 지향 코볼에 전가되었는데, 사무 응용 프로그램들이 날짜를 사용하는 정도가 심했기 때문이다.","{'word': '코볼 코드', 'start': 3976, 'end': 3980, 'type': 'COM'}","{'word': '프로그램', 'start': 4034, 'end': 4037, 'type': 'COM'}",no_relation,no_relation,no_relation
245,일부 기업체는 그들의 코볼 프로그램들을 유지보수하면서도 그들의 시스템을 값비싼 메인프레임에서 더 값싼 더 현대적인 시스템으로 이관해오고 있다.,"{'word': '코볼 프로그램', 'start': 4271, 'end': 4277, 'type': 'COM'}","{'word': '메인프레임', 'start': 4303, 'end': 4307, 'type': 'COM'}",no_relation,no_relation,no_relation
246,"1974년 ANSI는 (ANS) 코볼의 개정판을 출판하였으며, 여기에는 파일 조직, DELETE 문, 세그먼트 모듈과 같은 새로운 기능들이 포함되었다.","{'word': 'ANSI', 'start': 1409, 'end': 1412, 'type': 'ORG'}","{'word': 'ANS', 'start': 1416, 'end': 1418, 'type': 'POH'}",org:production,no_relation,org:production
247,ANSI는 1968년 8월 《USA Standard COBOL X3.23》을 만듦으로써 차기 버전들의 주춧돌이 되었다.,"{'word': 'ANSI', 'start': 742, 'end': 745, 'type': 'ORG'}","{'word': 'USA Standard COBOL X3.23', 'start': 758, 'end': 781, 'type': 'COM'}",org:production,org:production,org:production
248,"CODASYL이 ANSI 위원회와 독립적이었으나, ANSI는 《CODASYL Journal of Development》를 사용하여 구현을 보증하는데 충분히 대중적인 기능들을 식별하게 하였다.","{'word': 'ANSI', 'start': 1124, 'end': 1127, 'type': 'ORG'}","{'word': 'CODASYL Journal of Development', 'start': 1131, 'end': 1160, 'type': 'COM'}",org:production,org:production,org:production
249,1985년 말에 ANSI는 개정된 표준을 출판하였다.,"{'word': 'ANSI', 'start': 2632, 'end': 2635, 'type': 'ORG'}","{'word': '개정된 표준', 'start': 2638, 'end': 2643, 'type': 'COM'}",org:production,org:production,org:production
250,"마이크로 포커스, 후지쯔, IBM을 포함한 일부 업체들은 완전한 리비전의 초안에 기반한 객체 지향 문법을 도입하였다.","{'word': '마이크로 포커스', 'start': 3033, 'end': 3040, 'type': 'ORG'}","{'word': '객체 지향 문법', 'start': 3082, 'end': 3089, 'type': 'COM'}",org:production,org:production,org:production
251,"마이크로 포커스, 후지쯔, IBM을 포함한 일부 업체들은 완전한 리비전의 초안에 기반한 객체 지향 문법을 도입하였다.","{'word': '후지쯔', 'start': 3043, 'end': 3045, 'type': 'ORG'}","{'word': '객체 지향 문법', 'start': 3082, 'end': 3089, 'type': 'COM'}",org:production,org:production,org:production
252,"마이크로 포커스, 후지쯔, IBM을 포함한 일부 업체들은 완전한 리비전의 초안에 기반한 객체 지향 문법을 도입하였다.","{'word': 'IBM', 'start': 3048, 'end': 3050, 'type': 'ORG'}","{'word': '객체 지향 문법', 'start': 3082, 'end': 3089, 'type': 'COM'}",org:production,org:production,org:production
253,"후지쯔/GT소프트웨어, 마이크로 포커스, 레인코드(RainCode)는 닷넷 프레임워크를 대상으로 한 객체 지향 코볼 컴파일러를 도입하였다.","{'word': '후지쯔/GT소프트웨어', 'start': 3138, 'end': 3148, 'type': 'ORG'}","{'word': '객체 지향 코볼 컴파일러', 'start': 3194, 'end': 3206, 'type': 'COM'}",org:production,org:production,org:production
254,"후지쯔/GT소프트웨어, 마이크로 포커스, 레인코드(RainCode)는 닷넷 프레임워크를 대상으로 한 객체 지향 코볼 컴파일러를 도입하였다.","{'word': '마이크로 포커스', 'start': 3151, 'end': 3158, 'type': 'ORG'}","{'word': '객체 지향 코볼 컴파일러', 'start': 3194, 'end': 3206, 'type': 'COM'}",org:production,org:production,org:production
255,"후지쯔/GT소프트웨어, 마이크로 포커스, 레인코드(RainCode)는 닷넷 프레임워크를 대상으로 한 객체 지향 코볼 컴파일러를 도입하였다.","{'word': '레인코드', 'start': 3161, 'end': 3164, 'type': 'ORG'}","{'word': '객체 지향 코볼 컴파일러', 'start': 3194, 'end': 3206, 'type': 'COM'}",org:production,org:production,org:production
256,"2006년과 2012년에 컴퓨터월드 조사에 따르면 조직 중 60%가 코볼을 (C++, 비주얼 베이직 닷넷보다 더) 사용하였으며 코볼은 자사 내부 소프트웨어 다수에 사용되었다.","{'word': 'C++', 'start': 4136, 'end': 4138, 'type': 'COM'}","{'word': '비주얼 베이직 닷넷', 'start': 4141, 'end': 4150, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
257,41명의 사람들이 참석하였고 당시 의장은 필립스였다.,"{'word': '필립스', 'start': 118, 'end': 120, 'type': 'PER'}","{'word': '의장', 'start': 114, 'end': 115, 'type': 'POH'}",per:title,per:title,per:title
258,이 위원회의 위원장은 미국 국립표준국의 조지프 웨그스타인(Joseph Wegstein)이었다.,"{'word': '조지프 웨그스타인', 'start': 1130, 'end': 1138, 'type': 'PER'}","{'word': '위원장', 'start': 1115, 'end': 1117, 'type': 'POH'}",per:title,per:title,per:title
259,FLOW-MATIC의 발명가 그레이스 호퍼는 또한 그 위원회에 기술 고문 역할을 하였다.,"{'word': '그레이스 호퍼', 'start': 1393, 'end': 1399, 'type': 'PER'}","{'word': '기술 고문', 'start': 1412, 'end': 1416, 'type': 'POH'}",per:title,per:title,per:title
260,"한 사례로 COMTRAN 설명서의 저자이자 중기 위원회 구성원이었던 로이 골드핑거가 그의 언어를 지원하고 대수식 이용을 장려하기 위해 소위원회 회의에 참석했는데, 그 뒤 그레이스 호퍼는 단기 위원회에 메모를 보내면서 영어가 기반이 되는 언어를 만들겠다는 스페리 랜드의 노력을 재차 강조했다.","{'word': '로이 골드핑거', 'start': 1744, 'end': 1750, 'type': 'PER'}","{'word': '중기 위원회 구성원', 'start': 1730, 'end': 1739, 'type': 'POH'}",per:title,per:title,per:title
261,RCA 대표 하워드 브롬버그(Howard Bromberg) 또한 FACT를 차단함으로써 코볼 구현체에 대한 RCA의 노고가 물거품이 되지 않게 하였다.,"{'word': '하워드 브롬버그', 'start': 3198, 'end': 3205, 'type': 'PER'}","{'word': 'RCA 대표', 'start': 3191, 'end': 3196, 'type': 'POH'}",per:title,per:title,per:title
262,"한 사례로 COMTRAN 설명서의 저자이자 중기 위원회 구성원이었던 로이 골드핑거가 그의 언어를 지원하고 대수식 이용을 장려하기 위해 소위원회 회의에 참석했는데, 그 뒤 그레이스 호퍼는 단기 위원회에 메모를 보내면서 영어가 기반이 되는 언어를 만들겠다는 스페리 랜드의 노력을 재차 강조했다.","{'word': '그레이스 호퍼', 'start': 1801, 'end': 1807, 'type': 'PER'}","{'word': '스페리 랜드', 'start': 1848, 'end': 1853, 'type': 'PER'}",no_relation,no_relation,no_relation
263,"조지프 웨그스타인은 ""여기에 러프 스팟(rough spot)이 포함되어 있고 일부 추가가 필요하다""고 언급했고 나중에 밥 베머는 이들을 잡동사니로 기술하였다.","{'word': '조지프 웨그스타인', 'start': 2574, 'end': 2582, 'type': 'PER'}","{'word': '밥 베머', 'start': 2640, 'end': 2643, 'type': 'PER'}",no_relation,no_relation,no_relation
264,실망감을 느낀 하워드 브롬버그는 COBOL이라 새겨진 $15의 묘비를 구매하고 찰스 필립스에게 보내 그의 불만을 드러냈다.,"{'word': '하워드 브롬버그', 'start': 3319, 'end': 3326, 'type': 'PER'}","{'word': '찰스 필립스', 'start': 3355, 'end': 3360, 'type': 'PER'}",no_relation,no_relation,no_relation
265,"운영 위원회는 6월 4일 만나 협의회를 CODASYL(Committee on Data Systems Languages)라는 이름으로 정하고, 집행 위원회를 설립할 것을 동의하였다.","{'word': '운영 위원회', 'start': 762, 'end': 767, 'type': 'ORG'}","{'word': 'CODASYL', 'start': 784, 'end': 790, 'type': 'ORG'}",no_relation,no_relation,no_relation
266,"단기 위원회는 여섯 곳의 컴퓨터 제조업체와 세 군데의 정부 기관으로 이루어져 있었다. 여섯 곳의 제조업체들은 버로스(Burroughs), IBM, 미니애폴리스-하니웰 (하니웰 연구소), RCA, 스페리 랜드(Sperry Rand), 실베이니아 일렉트릭 프로덕츠였다.","{'word': '단기 위원회', 'start': 863, 'end': 868, 'type': 'ORG'}","{'word': '버로스', 'start': 924, 'end': 926, 'type': 'ORG'}",no_relation,no_relation,no_relation
267,"단기 위원회는 여섯 곳의 컴퓨터 제조업체와 세 군데의 정부 기관으로 이루어져 있었다. 여섯 곳의 제조업체들은 버로스(Burroughs), IBM, 미니애폴리스-하니웰 (하니웰 연구소), RCA, 스페리 랜드(Sperry Rand), 실베이니아 일렉트릭 프로덕츠였다.","{'word': '단기 위원회', 'start': 863, 'end': 868, 'type': 'ORG'}","{'word': 'IBM', 'start': 940, 'end': 942, 'type': 'ORG'}",no_relation,no_relation,no_relation
268,"단기 위원회는 여섯 곳의 컴퓨터 제조업체와 세 군데의 정부 기관으로 이루어져 있었다. 여섯 곳의 제조업체들은 버로스(Burroughs), IBM, 미니애폴리스-하니웰 (하니웰 연구소), RCA, 스페리 랜드(Sperry Rand), 실베이니아 일렉트릭 프로덕츠였다.","{'word': '단기 위원회', 'start': 863, 'end': 868, 'type': 'ORG'}","{'word': '미니애폴리스-하니웰', 'start': 945, 'end': 954, 'type': 'ORG'}",no_relation,no_relation,no_relation
269,"세 군데의 정부 기관들은 미국 공군, 해군의 데이비드 테일러 모델 베이슨(David Taylor Model Basin), 국립표준국(현재의 미국 국립표준기술연구소)이었다.","{'word': '정부 기관', 'start': 1018, 'end': 1022, 'type': 'ORG'}","{'word': '미국 공군', 'start': 1026, 'end': 1030, 'type': 'ORG'}",no_relation,no_relation,no_relation
270,"세 군데의 정부 기관들은 미국 공군, 해군의 데이비드 테일러 모델 베이슨(David Taylor Model Basin), 국립표준국(현재의 미국 국립표준기술연구소)이었다.","{'word': '정부 기관', 'start': 1018, 'end': 1022, 'type': 'ORG'}","{'word': '해군의 데이비드 테일러 모델 베이슨', 'start': 1033, 'end': 1051, 'type': 'ORG'}",no_relation,no_relation,no_relation
271,"세 군데의 정부 기관들은 미국 공군, 해군의 데이비드 테일러 모델 베이슨(David Taylor Model Basin), 국립표준국(현재의 미국 국립표준기술연구소)이었다.","{'word': '정부 기관', 'start': 1018, 'end': 1022, 'type': 'ORG'}","{'word': '국립표준국', 'start': 1080, 'end': 1084, 'type': 'ORG'}",no_relation,no_relation,no_relation
272,"소위원회는 사양을 만드는 일로 대부분을 보냈고, 최종 사양을 생산하기 앞서 단기 위원회가 그들의 일을 검토하고 수정하는 일을 맡았다.","{'word': '단기 위원회', 'start': 3470, 'end': 3475, 'type': 'ORG'}","{'word': '소위원회', 'start': 3428, 'end': 3431, 'type': 'ORG'}",no_relation,no_relation,no_relation
273,CODASYL 집행 위원회는 사용자들과 업체들로부터의 질문에 답하고 사양을 확장하고 개선할 목적으로 나중에 코볼 유지보수 위원회를 창설하였다.,"{'word': 'CODASYL 집행 위원회', 'start': 3693, 'end': 3706, 'type': 'ORG'}","{'word': '코볼 유지보수 위원회', 'start': 3753, 'end': 3763, 'type': 'ORG'}",no_relation,no_relation,no_relation
274,"9월까지 다섯 곳 이상의 제조업체가 CODASYL (벤딕스, 컨트롤 데이터 코퍼레이션, 제너럴 일렉트릭(GE), 내셔널 캐시 레지스터, 필코)에 참여하였고 대표되는 모든 제조업체들이 코볼 컴파일러를 발표하였다.","{'word': 'CODASYL', 'start': 3833, 'end': 3839, 'type': 'ORG'}","{'word': '벤딕스', 'start': 3842, 'end': 3844, 'type': 'ORG'}",no_relation,no_relation,no_relation
275,"9월까지 다섯 곳 이상의 제조업체가 CODASYL (벤딕스, 컨트롤 데이터 코퍼레이션, 제너럴 일렉트릭(GE), 내셔널 캐시 레지스터, 필코)에 참여하였고 대표되는 모든 제조업체들이 코볼 컴파일러를 발표하였다.","{'word': 'CODASYL', 'start': 3833, 'end': 3839, 'type': 'ORG'}","{'word': '컨트롤 데이터 코퍼레이션', 'start': 3847, 'end': 3859, 'type': 'ORG'}",no_relation,no_relation,no_relation
276,"9월까지 다섯 곳 이상의 제조업체가 CODASYL (벤딕스, 컨트롤 데이터 코퍼레이션, 제너럴 일렉트릭(GE), 내셔널 캐시 레지스터, 필코)에 참여하였고 대표되는 모든 제조업체들이 코볼 컴파일러를 발표하였다.","{'word': 'CODASYL', 'start': 3833, 'end': 3839, 'type': 'ORG'}","{'word': '제너럴 일렉트릭(GE)', 'start': 3862, 'end': 3873, 'type': 'ORG'}",no_relation,no_relation,no_relation
277,"9월까지 다섯 곳 이상의 제조업체가 CODASYL (벤딕스, 컨트롤 데이터 코퍼레이션, 제너럴 일렉트릭(GE), 내셔널 캐시 레지스터, 필코)에 참여하였고 대표되는 모든 제조업체들이 코볼 컴파일러를 발표하였다.","{'word': 'CODASYL', 'start': 3833, 'end': 3839, 'type': 'ORG'}","{'word': '내셔널 캐시 레지스터', 'start': 3876, 'end': 3886, 'type': 'ORG'}",no_relation,no_relation,no_relation
278,"9월까지 다섯 곳 이상의 제조업체가 CODASYL (벤딕스, 컨트롤 데이터 코퍼레이션, 제너럴 일렉트릭(GE), 내셔널 캐시 레지스터, 필코)에 참여하였고 대표되는 모든 제조업체들이 코볼 컴파일러를 발표하였다.","{'word': 'CODASYL', 'start': 3833, 'end': 3839, 'type': 'ORG'}","{'word': '필코', 'start': 3889, 'end': 3890, 'type': 'ORG'}",no_relation,no_relation,no_relation
279,미국 국방부는 각기 다른 컴퓨터에서 동일한 데이터 처리 프로그램들을 실행할 수 있는지에 대해 걱정하였다.,"{'word': '컴퓨터', 'start': 139, 'end': 141, 'type': 'COM'}","{'word': '프로그램', 'start': 156, 'end': 159, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
280,당시 유일한 주류 언어였던 포트란은 이러한 프로그램들 작성에 필요한 기능들이 부족했다.,"{'word': '프로그램', 'start': 208, 'end': 211, 'type': 'COM'}","{'word': '포트란', 'start': 199, 'end': 201, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
281,"FLOW-MATIC이 코볼에 기여한 주된 사항으로는 긴 변수 이름, 명령어를 위한 영어 낱말, 데이터 기술 및 명령의 구분이다.","{'word': 'FLOW-MATIC', 'start': 1427, 'end': 1436, 'type': 'COM'}","{'word': '긴 변수 이름', 'start': 1456, 'end': 1462, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
282,"FLOW-MATIC이 코볼에 기여한 주된 사항으로는 긴 변수 이름, 명령어를 위한 영어 낱말, 데이터 기술 및 명령의 구분이다.","{'word': 'FLOW-MATIC', 'start': 1427, 'end': 1436, 'type': 'COM'}","{'word': '명령어를 위한 영어 낱말', 'start': 1465, 'end': 1477, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
283,"FLOW-MATIC이 코볼에 기여한 주된 사항으로는 긴 변수 이름, 명령어를 위한 영어 낱말, 데이터 기술 및 명령의 구분이다.","{'word': 'FLOW-MATIC', 'start': 1427, 'end': 1436, 'type': 'COM'}","{'word': '데이터 기술 및 명령의 구분', 'start': 1480, 'end': 1494, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
284,"코볼에 포함된 COMTRAN의 기능들은 공식들, PICTURE 절, GO TO의 필요성을 제거하는 개선된 codice_1 문, 더 강력한 파일 관리 시스템을 포함하였다.","{'word': 'COMTRAN', 'start': 1960, 'end': 1966, 'type': 'COM'}","{'word': '공식들', 'start': 1974, 'end': 1976, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
285,"코볼에 포함된 COMTRAN의 기능들은 공식들, PICTURE 절, GO TO의 필요성을 제거하는 개선된 codice_1 문, 더 강력한 파일 관리 시스템을 포함하였다.","{'word': 'COMTRAN', 'start': 1960, 'end': 1966, 'type': 'COM'}","{'word': 'PICTURE 절', 'start': 1979, 'end': 1987, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
286,"코볼에 포함된 COMTRAN의 기능들은 공식들, PICTURE 절, GO TO의 필요성을 제거하는 개선된 codice_1 문, 더 강력한 파일 관리 시스템을 포함하였다.","{'word': 'COMTRAN', 'start': 1960, 'end': 1966, 'type': 'COM'}","{'word': '파일 관리 시스템', 'start': 2029, 'end': 2037, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
287,"이러한 기능들에는 불 대수, 공식, 테이블 서브스크립트(subscripts, indices)가 포함되었다.","{'word': '서브스크립트', 'start': 2304, 'end': 2309, 'type': 'COM'}","{'word': 'subscripts', 'start': 2311, 'end': 2320, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
288,"이러한 기능들에는 불 대수, 공식, 테이블 서브스크립트(subscripts, indices)가 포함되었다.","{'word': '서브스크립트', 'start': 2304, 'end': 2309, 'type': 'COM'}","{'word': 'indices', 'start': 2323, 'end': 2329, 'type': 'COM'}",com:alter_names,com:similar_technology,com:alternative_names
289,"조지프 웨그스타인은 ""여기에 러프 스팟(rough spot)이 포함되어 있고 일부 추가가 필요하다""고 언급했고 나중에 밥 베머는 이들을 잡동사니로 기술하였다.","{'word': 'rough spot', 'start': 2596, 'end': 2605, 'type': 'COM'}","{'word': '러프 스팟', 'start': 2590, 'end': 2594, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
290,"제안된 이름으로는 ""BUSY"" (비즈니스 시스템: Business System), ""INFOSYL""(정보 시스템 언어: Information System Language), ""COCOSYL""(공용 컴퓨터 시스템 언어: Common Computer Systems Language)를 포함하였다 코볼(COBOL)이라는 이름은 밥 베머가 제안하였다.","{'word': 'BUSY', 'start': 2740, 'end': 2743, 'type': 'COM'}","{'word': '비즈니스 시스템', 'start': 2747, 'end': 2754, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
291,"제안된 이름으로는 ""BUSY"" (비즈니스 시스템: Business System), ""INFOSYL""(정보 시스템 언어: Information System Language), ""COCOSYL""(공용 컴퓨터 시스템 언어: Common Computer Systems Language)를 포함하였다 코볼(COBOL)이라는 이름은 밥 베머가 제안하였다.","{'word': 'BUSY', 'start': 2740, 'end': 2743, 'type': 'COM'}","{'word': 'Business System', 'start': 2757, 'end': 2771, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
292,"제안된 이름으로는 ""BUSY"" (비즈니스 시스템: Business System), ""INFOSYL""(정보 시스템 언어: Information System Language), ""COCOSYL""(공용 컴퓨터 시스템 언어: Common Computer Systems Language)를 포함하였다 코볼(COBOL)이라는 이름은 밥 베머가 제안하였다.","{'word': 'INFOSYL', 'start': 2776, 'end': 2782, 'type': 'COM'}","{'word': 'Information System Language', 'start': 2796, 'end': 2822, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
293,"제안된 이름으로는 ""BUSY"" (비즈니스 시스템: Business System), ""INFOSYL""(정보 시스템 언어: Information System Language), ""COCOSYL""(공용 컴퓨터 시스템 언어: Common Computer Systems Language)를 포함하였다 코볼(COBOL)이라는 이름은 밥 베머가 제안하였다.","{'word': 'INFOSYL', 'start': 2776, 'end': 2782, 'type': 'COM'}","{'word': '정보 시스템 언어', 'start': 2785, 'end': 2793, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
294,"제안된 이름으로는 ""BUSY"" (비즈니스 시스템: Business System), ""INFOSYL""(정보 시스템 언어: Information System Language), ""COCOSYL""(공용 컴퓨터 시스템 언어: Common Computer Systems Language)를 포함하였다 코볼(COBOL)이라는 이름은 밥 베머가 제안하였다.","{'word': 'COCOSYL', 'start': 2827, 'end': 2833, 'type': 'COM'}","{'word': 'Common Computer Systems Language', 'start': 2851, 'end': 2882, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
295,"제안된 이름으로는 ""BUSY"" (비즈니스 시스템: Business System), ""INFOSYL""(정보 시스템 언어: Information System Language), ""COCOSYL""(공용 컴퓨터 시스템 언어: Common Computer Systems Language)를 포함하였다 코볼(COBOL)이라는 이름은 밥 베머가 제안하였다.","{'word': 'COCOSYL', 'start': 2827, 'end': 2833, 'type': 'COM'}","{'word': '공용 컴퓨터 시스템 언어', 'start': 2836, 'end': 2848, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
296,"제안된 이름으로는 ""BUSY"" (비즈니스 시스템: Business System), ""INFOSYL""(정보 시스템 언어: Information System Language), ""COCOSYL""(공용 컴퓨터 시스템 언어: Common Computer Systems Language)를 포함하였다 코볼(COBOL)이라는 이름은 밥 베머가 제안하였다.","{'word': '코볼', 'start': 2892, 'end': 2893, 'type': 'COM'}","{'word': 'COBOL', 'start': 2895, 'end': 2899, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
297,"FLOW-MATIC이 코볼에 기여한 주된 사항으로는 긴 변수 이름, 명령어를 위한 영어 낱말, 데이터 기술 및 명령의 구분이다.","{'word': '코볼', 'start': 1439, 'end': 1440, 'type': 'COM'}","{'word': 'FLOW-MATIC', 'start': 1427, 'end': 1436, 'type': 'COM'}",com:prior_tech,com:prior_technology,com:sub_concept
298,1980년에 그레이스 호퍼는 코볼 60이 95% FLOW-MATIC으로 되어 있으며 COMTRAN은 매우 적은 부분에서 영향을 주었다고 언급하였다.,"{'word': '코볼 60', 'start': 1885, 'end': 1889, 'type': 'COM'}","{'word': 'FLOW-MATIC', 'start': 1896, 'end': 1905, 'type': 'COM'}",com:prior_tech,com:made_of,com:sub_concept
299,"문맥에 의존적인 키워드들은 거부되었지만 이러한 접근은 나중에 PL/I에 사용되었고, 부분적으로는 2002년부터 코볼에 사용되었다.","{'word': '코볼', 'start': 2442, 'end': 2443, 'type': 'COM'}","{'word': '문맥에 의존적인 키워드', 'start': 2380, 'end': 2391, 'type': 'COM'}",com:prior_tech,com:sub_concept,com:sub_concept
300,"증명할만한 구현체 또한 부족하였으므로, FLOW-MATIC 기반 코볼의 지지자들이 이 결의안을 뒤집을 수 있었다.","{'word': '코볼', 'start': 3163, 'end': 3164, 'type': 'COM'}","{'word': 'FLOW-MATIC', 'start': 3149, 'end': 3158, 'type': 'COM'}",com:prior_tech,com:prior_technology,com:sub_concept
301,"취리히 알골 58 회의가 있은지 정확히 한 해 뒤인 1959년 5월 28, 29일에 펜타곤에서 회의가 열렸고 사무를 위한 공용 프로그래밍 언어를 만드는 것을 논의하였다.","{'word': '취리히 알골 58 회의', 'start': 0, 'end': 11, 'type': 'ORG'}","{'word': '펜타곤', 'start': 47, 'end': 49, 'type': 'ORG'}",no_relation,no_relation,no_relation
302,이 모임을 통해 운영 위원회와 중장기 위원회들이 설립되었다.,"{'word': '중장기 위원회', 'start': 477, 'end': 483, 'type': 'ORG'}","{'word': '운영 위원회', 'start': 469, 'end': 474, 'type': 'ORG'}",no_relation,no_relation,no_relation
303,RCA 대표 하워드 브롬버그(Howard Bromberg) 또한 FACT를 차단함으로써 코볼 구현체에 대한 RCA의 노고가 물거품이 되지 않게 하였다.,"{'word': 'RCA', 'start': 3251, 'end': 3253, 'type': 'ORG'}","{'word': 'FACT', 'start': 3227, 'end': 3230, 'type': 'COM'}",no_relation,no_relation,no_relation
