id,sentence,subject_entity,object_entity,label
1140,"존 매카시가 만든 리스프는 훨씬 향상된 함수형 프로그래밍 언어였고, 이것은 현대적 함수형 프로그래밍의 여러 특징을 가지고 있었다.","{'word': '함수형 프로그래밍 언어', 'start': 1338, 'end': 1349, 'type': 'COM'}","{'word': '리스프', 'start': 1326, 'end': 1328, 'type': 'COM'}",com:sub_concept
1141,"예를 들어서 C++는 절차적 프로그래밍, 객체기반 프로그래밍, 객체지향 프로그래밍, 제네릭 프로그래밍의 요소들을 지원하도록 설계되었다.","{'word': '제네릭 프로그래밍', 'start': 1246, 'end': 1254, 'type': 'COM'}","{'word': 'C++', 'start': 1206, 'end': 1208, 'type': 'COM'}",com:made_of
1142,그 후인 1936년 처치는 독립적으로 현재에는 유형 없는 람다 대수라고 불리는 계산에 관련한 부분을 출판했다.,"{'word': '처치', 'start': 902, 'end': 903, 'type': 'PER'}","{'word': '유형 없는 람다 대수', 'start': 917, 'end': 927, 'type': 'COM'}",per:production
1143,"여러 언어에서 제공하는 GOTO문, 서브프로그램, 프로시저, 호출문들이 비조건 분기문이다.","{'word': '비조건 분기문', 'start': 1156, 'end': 1162, 'type': 'COM'}","{'word': 'GOTO문', 'start': 1129, 'end': 1133, 'type': 'COM'}",com:sub_concept
1144,"Go의 초기 디자인은 2007년 9월 21일에 로버트 그리즈머, 롭 파이크, 켄 톰프슨이 인페르노 분산 운영체제와 관련된 작업을 하다가 시작되었다.","{'word': '롭 파이크', 'start': 413, 'end': 417, 'type': 'PER'}","{'word': '켄 톰프슨', 'start': 420, 'end': 424, 'type': 'PER'}",no_relation
1145,"프로토타입 기반 프로그래밍은, 학습의 과정의 주요한 특징으로 프로토타입이나 이그젬플러를 강조하는, 인지 심리학과 같은 특정 학문과 관련되어 있는 경우가 많다.","{'word': '프로토타입 기반 프로그래밍', 'start': 960, 'end': 973, 'type': 'COM'}","{'word': '인지 심리학', 'start': 1015, 'end': 1020, 'type': 'POH'}",no_relation
1146,"프로토타입 객체는 정확히 복사되지만, 다른 이름이나 참조값을 갖는다.","{'word': '프로토타입 객체', 'start': 2640, 'end': 2647, 'type': 'COM'}","{'word': '참조값', 'start': 2669, 'end': 2671, 'type': 'COM'}",com:sub_concept
1147,서로 다른 종류 사이의 소스 코드는 호환되지 않는다.,"{'word': '종류', 'start': 307, 'end': 308, 'type': 'COM'}","{'word': '소스 코드', 'start': 314, 'end': 318, 'type': 'COM'}",no_relation
1148,"C#은 닷넷 프로그램이 동작하는 닷넷 플랫폼을 가장 직접적으로 반영하고, 또한 닷넷 플랫폼에 강하게 의존하는 프로그래밍 언어이다.","{'word': 'C#', 'start': 859, 'end': 860, 'type': 'COM'}","{'word': '플랫폼', 'start': 906, 'end': 908, 'type': 'COM'}",no_relation
1149,"프로토타입기반 시스템을 비판하고 클래스기반 객체 모델을 지지하는 사람들은 프로그래밍 언어의 정적 타입 시스템을 지지하는 사람들이 동적 타입 시스템에 대하여 우려하는 것과 비슷한 점을 우려하고 있다(자료형 참조). 특히, 프로그램의 정확성, 안전성, 예측성, 효율을 떨어뜨린다고 우려한다.","{'word': '프로그램', 'start': 3408, 'end': 3411, 'type': 'COM'}","{'word': '안전성', 'start': 3419, 'end': 3421, 'type': 'COM'}",com:sub_concept
1150,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '인터넷 익스플로러', 'start': 2092, 'end': 2100, 'type': 'COM'}","{'word': '넷스케이프', 'start': 2103, 'end': 2107, 'type': 'COM'}",com:similar_technology
1151,"C++나 자바에 있는 기능들 중 타입 상속, 제너릭, 표명(assertion), 메서드 오버로딩, 포인터 연산은 Go에서 포함하고 있지 않다.","{'word': 'C++', 'start': 1696, 'end': 1698, 'type': 'COM'}","{'word': '타입 상속', 'start': 1714, 'end': 1718, 'type': 'COM'}",com:sub_concept
1152,"각 코볼 프로그램은 4개의 어휘 항목을 이룬다; 워드, 리터럴, 픽처(PICTURE) 문자, 구분자(separator). 워드에는 예약어와 사용자 정의 식별자를 포함한다.","{'word': '어휘 항목', 'start': 326, 'end': 330, 'type': 'COM'}","{'word': '픽처', 'start': 347, 'end': 348, 'type': 'COM'}",com:sub_concept
1153,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다. 이러한 공개 소프트웨어 단체의 움직임에 따라 썬 마이크로시스템즈에서도 자사의 자바 가상 머신 및 개발 도구 킷을 오픈 소스 정책에 맞추어 공개한 상황이다.","{'word': '공개 소프트웨어 단체', 'start': 2515, 'end': 2525, 'type': 'ORG'}","{'word': '아파치 소프트웨어 재단', 'start': 2407, 'end': 2418, 'type': 'ORG'}",no_relation
1154,"따라서 특수 분야 언어들은 보통 범용 언어에 ""내장""된다.","{'word': '범용 언어', 'start': 1491, 'end': 1495, 'type': 'COM'}","{'word': '특수 분야 언어', 'start': 1477, 'end': 1484, 'type': 'COM'}",com:sub_concept
1155,"도스는 비디오 카드, 키보드, 마우스, 사운드 장치, 그리고 시스템의 나머지 모든 부분들에 직접 접근을 허용하였던 반면에 윈도우 95는 보호 메모리 모델이 포함되어 이 모든 것들에 대한 접근을 제한하였다.","{'word': '윈도우 95', 'start': 1192, 'end': 1197, 'type': 'COM'}","{'word': '보호 메모리 모델', 'start': 1200, 'end': 1208, 'type': 'COM'}",com:sub_concept
1156,C/C++언어를 제공하는 IDE으로 리눅스의 경우 기존의 gcc을 사용할 수 있도록 연결 설정만 하면 된다.,"{'word': 'gcc', 'start': 4359, 'end': 4361, 'type': 'COM'}","{'word': 'C/C++언어', 'start': 4327, 'end': 4333, 'type': 'COM'}",no_relation
1157,"각각의 스레드가 stdout에 접근을 시도함에 따라, 한 행에 여러 문자열이 섞여서","{'word': '스레드', 'start': 2290, 'end': 2292, 'type': 'COM'}","{'word': 'stdout', 'start': 2295, 'end': 2300, 'type': 'COM'}",no_relation
1158,"C는 continue, break, return과 같이 여러가지 경로로 구조에서 빠져나가는 것을 허용하고, 더 새로운 언어들은 레이블한 루프(전자와 비슷하지만 제일 안쪽 루프 뿐만 아니라 그 이상도 빠져나갈 수 있게 해 준다)와 예외처리를 지원한다.","{'word': '더 새로운 언어들', 'start': 4217, 'end': 4225, 'type': 'COM'}","{'word': '예외처리', 'start': 4285, 'end': 4288, 'type': 'COM'}",com:sub_concept
1159,첫 공개 자바 버전은 1995년의 자바 1.0이었다.,"{'word': '자바 1.0', 'start': 843, 'end': 848, 'type': 'COM'}","{'word': '1995년', 'start': 836, 'end': 840, 'type': 'DAT'}",com:date_of_produced
1160,"높은 수준의 어셈블러는 고급 제어 구조, 높은 수준의 프로시져/함수 선언 및 호출, 높은 수준의 자료형 추상화 같은 높은 수준의 언어 추상화 기능을 제공하기도 한다.","{'word': '높은 수준의 어셈블러', 'start': 903, 'end': 913, 'type': 'COM'}","{'word': '높은 수준의 언어 추상화 기능', 'start': 968, 'end': 983, 'type': 'COM'}",com:sub_concept
1161,논리학자 해스켈 커리에서 이름을 따왔다.,"{'word': '해스켈 커리', 'start': 39, 'end': 44, 'type': 'PER'}","{'word': '논리학자', 'start': 34, 'end': 37, 'type': 'POH'}",per:title
1162,"1970년대에 로빈 밀너는 ML을 개발하였고, 데이비드 터너는 미란다를 개발하였다.","{'word': 'ML', 'start': 1435, 'end': 1436, 'type': 'COM'}","{'word': '1970년대', 'start': 1420, 'end': 1425, 'type': 'DAT'}",com:date_of_produced
1163,"몇몇 사람들은 이러한 명령어들을 어셈블러 언어라고 부르며, 어셈블리 언어라고 부르는 사람들도 있다.","{'word': '어셈블리 언어', 'start': 558, 'end': 564, 'type': 'COM'}","{'word': '명령어', 'start': 537, 'end': 539, 'type': 'COM'}",com:alternative_names
1164,"비주얼 스튜디오 2003의 네 가지 에디션은 아카데믹, 프로페셔널, 엔터프라이즈 디벨로퍼, 엔터프라이즈 아키텍트가 있다.","{'word': '엔터프라이즈 디벨로퍼', 'start': 2315, 'end': 2325, 'type': 'COM'}","{'word': '엔터프라이즈 아키텍트', 'start': 2328, 'end': 2338, 'type': 'COM'}",com:similar_technology
1165,"다음 부분은 샘플 세션 예제의 하나로서, 문자열들은 printLn에 의해 자동으로 이어붙여진다.","{'word': '문자열', 'start': 190, 'end': 192, 'type': 'COM'}","{'word': 'printLn', 'start': 196, 'end': 202, 'type': 'COM'}",no_relation
1166,이 언어는 codice_1이라는 도메인 이름 때문에 종종 고랭(Golang)으로도 호칭되지만 정확한 명칭은 Go이다.,"{'word': '고랭', 'start': 196, 'end': 197, 'type': 'COM'}","{'word': 'Golang', 'start': 199, 'end': 204, 'type': 'COM'}",com:alternative_names
1167,"상속을 받는 새로운 클래스를 부클래스, 파생 클래스, 하위 클래스, 자식 클래스라고 하며 새로운 클래스가 상속하는 기존의 클래스를 기반 클래스, 상위 클래스, 부모 클래스라고 한다.","{'word': '기반 클래스', 'start': 3176, 'end': 3181, 'type': 'COM'}","{'word': '부클래스', 'start': 3119, 'end': 3122, 'type': 'COM'}",no_relation
1168,"포스와 케보 같은 다른 체계에서는 프로토타입을 번식시키는 이런 방식을 따르지 않고, 대신에 프로토타입을 수정하더라도 복제품에는 영향을 끼치지 않는 ""연쇄된"" 형태를 사용하여 원본 객체를 수정하더라도 그 자손으로 자동 번식되지 않는다.","{'word': '포스와 케보', 'start': 2017, 'end': 2022, 'type': 'COM'}","{'word': '프로토타입', 'start': 2036, 'end': 2040, 'type': 'COM'}",no_relation
1169,"마이크로소프트에서는 비주얼 베이직, 비주얼 C#, 비주얼 J# 등 특정한 언어로만 프로그래밍할 수 있는 언어별 버전도 제공하고 있다.","{'word': '비주얼 베이직', 'start': 172, 'end': 178, 'type': 'COM'}","{'word': '비주얼 C#', 'start': 181, 'end': 186, 'type': 'COM'}",com:similar_technology
1170,"Go는 2009년 구글에서 일하는 로버트 그리즈머, 롭 파이크, 켄 톰프슨이 개발한 프로그래밍 언어이다.","{'word': '로버트 그리즈머, 롭 파이크, 켄 톰프슨', 'start': 19, 'end': 40, 'type': 'PER'}","{'word': 'Go', 'start': 0, 'end': 1, 'type': 'COM'}",per:production
1171,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다. 이러한 공개 소프트웨어 단체의 움직임에 따라 썬 마이크로시스템즈에서도 자사의 자바 가상 머신 및 개발 도구 킷을 오픈 소스 정책에 맞추어 공개한 상황이다.","{'word': '공개 소프트웨어 단체', 'start': 2515, 'end': 2525, 'type': 'ORG'}","{'word': 'GNU', 'start': 2397, 'end': 2399, 'type': 'ORG'}",no_relation
1172,최초의 시스템은 스티븐 클레이니와 존 버클리 로서가 클리네-로저 역설을 제창하면서 1935년 논리적 모순을 보이기 위해 도입됐다.,"{'word': '스티븐 클레이니와 존 버클리 로서', 'start': 827, 'end': 844, 'type': 'PER'}","{'word': '클리네-로저 역설', 'start': 847, 'end': 855, 'type': 'COM'}",per:production
1173,"MIPS, Sun Sparc, HP PA-RISC과 같은 RISC 기반 아키텍처를 위한 현대의 어셈블러는 함수 스케줄링 기능을 가지고 있어서 중앙처리장치의 파이프라인을 효과적으로 사용할 수 있다.","{'word': 'MIPS', 'start': 996, 'end': 999, 'type': 'COM'}","{'word': 'Sun Sparc', 'start': 1002, 'end': 1010, 'type': 'COM'}",com:similar_technology
1174,"함수형 프로그래밍(函數型 프로그래밍, )은 자료 처리를 수학적 함수의 계산으로 취급하고 상태와 가변 데이터를 멀리하는 프로그래밍 패러다임의 하나이다.","{'word': '프로그래밍 패러다임', 'start': 66, 'end': 75, 'type': 'COM'}","{'word': '함수형 프로그래밍(函數型 프로그래밍, )', 'start': 0, 'end': 21, 'type': 'COM'}",com:sub_concept
1175,최초에는 버그가 하드웨어의 기계적인 오동작을 설명하기 위해 사용된 것으로 보인다.,"{'word': '버그', 'start': 724, 'end': 725, 'type': 'COM'}","{'word': '하드웨어의 기계적인 오동작', 'start': 728, 'end': 741, 'type': 'COM'}",no_relation
1176,"1979년, 덴마크의 컴퓨터 과학자 비야네 스트롭스트룹은 C++의 선구자격 언어인 ""C with Classes"" 작업에 착수하였다.","{'word': '비야네 스트롭스트룹', 'start': 89, 'end': 98, 'type': 'PER'}","{'word': 'C with Classes', 'start': 116, 'end': 129, 'type': 'COM'}",per:production
1177,바이트코드는 기계어는 아니지만 가상 머신에 의해 기계어로 손쉽게 변환할 수 있는 코드이다.,"{'word': '바이트코드', 'start': 544, 'end': 548, 'type': 'COM'}","{'word': '기계어', 'start': 551, 'end': 553, 'type': 'COM'}",no_relation
1178,"모든 범용 컴퓨터는 기본적으로 동일한 기능을 수행하지만, 기능을 어떤 과정을 거쳐 수행할지는 다를 수 있으며, 이런 차이는 어셈블리어에 반영되게 된다.","{'word': '범용 컴퓨터', 'start': 218, 'end': 223, 'type': 'COM'}","{'word': '어셈블리어', 'start': 284, 'end': 288, 'type': 'COM'}",no_relation
1179,"주어진 람다 항에 등장하는 자유 변수를 또 다른 람다 항으로 치환(置換, )하는 연산을 정의할 수 있다.","{'word': '치환', 'start': 3126, 'end': 3127, 'type': 'COM'}","{'word': '置換', 'start': 3129, 'end': 3130, 'type': 'COM'}",com:alternative_names
1180,C++ 버전이 올라갔으며 현재는 프리뷰 상태인데 배경색이 검은색에서 하얀색으로 바뀌었다.,"{'word': 'C++ 버전', 'start': 4970, 'end': 4975, 'type': 'COM'}","{'word': '프리뷰 상태', 'start': 4988, 'end': 4993, 'type': 'POH'}",no_relation
1181,"이 내용들은 1960년대 후반과 1970년대 초반에 개발되었는데 주로 데이크스트라, 플로이드, 호, 그리즈가 많은 공헌을 했다.","{'word': '데이크스트라', 'start': 1633, 'end': 1638, 'type': 'PER'}","{'word': '그리즈', 'start': 1650, 'end': 1652, 'type': 'PER'}",no_relation
1182,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '플랫폼', 'start': 2129, 'end': 2131, 'type': 'COM'}","{'word': '가전기기', 'start': 2156, 'end': 2159, 'type': 'COM'}",com:sub_concept
1183,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'JVM 바이트코드 대 자바스크립트 컴파일러', 'start': 1412, 'end': 1434, 'type': 'COM'}","{'word': 'j2js-compiler', 'start': 1483, 'end': 1495, 'type': 'COM'}",com:sub_concept
1184,그러나 지나친 프로그램의 객체화 경향은 실제 세계의 모습을 그대로 반영하지 못한다는 비판을 받기도 한다.,"{'word': '프로그램', 'start': 306, 'end': 309, 'type': 'COM'}","{'word': '실제 세계', 'start': 320, 'end': 324, 'type': 'POH'}",no_relation
1185,그 당시에는 파스칼이 인기가 좋아서 에이다의 문법은 기본적으로 파스칼의 문법을 기반으로 하였다.,"{'word': '에이다의 문법', 'start': 1455, 'end': 1461, 'type': 'COM'}","{'word': '파스칼의 문법', 'start': 1470, 'end': 1476, 'type': 'COM'}",com:prior_technology
1186,리눅스 커널 기반 임베디드에서 실행되는 응용 프로그램 역시 gcc을 많이 사용한다.,"{'word': '리눅스', 'start': 3953, 'end': 3955, 'type': 'COM'}","{'word': 'gcc', 'start': 3986, 'end': 3988, 'type': 'COM'}",no_relation
1187,이런 경우 컴파일러나 링커등 시스템소프트웨어를 제외한 워드프로세서등의 소프트웨어들만을 주로 뜻한다.,"{'word': '시스템소프트웨어', 'start': 174, 'end': 181, 'type': 'COM'}","{'word': '컴파일러', 'start': 164, 'end': 167, 'type': 'COM'}",com:sub_concept
1188,"일반적으로 프로그램은 전역 변수는 거의 사용하지 않아야 하고 대신에 하부 프로그램은 지역 변수를 사용하거나, 값이나 참조에 의한 인자를 받아야 한다.","{'word': '지역 변수', 'start': 745, 'end': 749, 'type': 'COM'}","{'word': '전역 변수', 'start': 710, 'end': 714, 'type': 'COM'}",no_relation
1189,"수학의 한 특이 분야인 범주론의 개념들, 특히 함수의 개념의 추상화된 형태인 사상과 모나드(monad)를 차용하여 가져온 언어인데, 이를 통해 함수를 대상으로써 다룸에 있어서 명확성을 가질 수 있다.","{'word': '수학', 'start': 1203, 'end': 1204, 'type': 'COM'}","{'word': '범주론', 'start': 1216, 'end': 1218, 'type': 'COM'}",com:sub_concept
1190,"각 코볼 프로그램은 4개의 어휘 항목을 이룬다; 워드, 리터럴, 픽처(PICTURE) 문자, 구분자(separator). 워드에는 예약어와 사용자 정의 식별자를 포함한다.","{'word': '어휘 항목', 'start': 326, 'end': 330, 'type': 'COM'}","{'word': '구분자', 'start': 363, 'end': 365, 'type': 'COM'}",com:sub_concept
1191,"각각의 객체는 메시지를 주고받고, 데이터를 처리할 수 있다.","{'word': '데이터', 'start': 145, 'end': 147, 'type': 'COM'}","{'word': '메시지', 'start': 134, 'end': 136, 'type': 'POH'}",no_relation
1192,이런 경우 컴파일러나 링커등 시스템소프트웨어를 제외한 워드프로세서등의 소프트웨어들만을 주로 뜻한다.,"{'word': '소프트웨어', 'start': 197, 'end': 201, 'type': 'COM'}","{'word': '워드프로세서', 'start': 188, 'end': 193, 'type': 'COM'}",com:sub_concept
1193,"Direct3D 9Ex, Direct3D 10은 윈도우 비스타 이상, Direct3D 11은 윈도우 비스타 SP2 또는 윈도우 7 이상, Direct3D 12는 윈도우 10에서만 사용할 수 있다.","{'word': 'Direct3D 9Ex', 'start': 442, 'end': 453, 'type': 'COM'}","{'word': 'Direct3D 11', 'start': 481, 'end': 491, 'type': 'COM'}",com:similar_technology
1194,"C++나 자바에 있는 기능들 중 타입 상속, 제너릭, 표명(assertion), 메서드 오버로딩, 포인터 연산은 Go에서 포함하고 있지 않다.","{'word': 'C++', 'start': 1696, 'end': 1698, 'type': 'COM'}","{'word': '메서드 오버로딩', 'start': 1741, 'end': 1748, 'type': 'COM'}",com:sub_concept
1195,그러나 현대의 컴퓨터는 납득하기 어려운 지연 없이 다중 패스 어셈블리를 수행한다.,"{'word': '현대의 컴퓨터', 'start': 1369, 'end': 1375, 'type': 'COM'}","{'word': '다중 패스 어셈블리', 'start': 1393, 'end': 1402, 'type': 'COM'}",com:sub_concept
1196,또한 Node.js와 같은 런타임 환경과 같이 서버 프로그래밍에도 사용되고 있다.,"{'word': '서버 프로그래밍', 'start': 127, 'end': 134, 'type': 'COM'}","{'word': 'Node.js', 'start': 104, 'end': 110, 'type': 'COM'}",no_relation
1197,새로운 언어를 만들려는 의의는 박사 논문을 위한 스트롭스트룹의 프로그래밍 경험에서 비롯되었다.,"{'word': '스트롭스트룹', 'start': 170, 'end': 175, 'type': 'PER'}","{'word': '박사 논문', 'start': 160, 'end': 164, 'type': 'POH'}",per:production
1198,gdb-server을 설치하면 네트워크를 통해 디버깅 환경을 구성할 수 있다.,"{'word': 'gdb-server', 'start': 5376, 'end': 5385, 'type': 'COM'}","{'word': '디버깅', 'start': 5402, 'end': 5404, 'type': 'COM'}",no_relation
1199,// `for` 반복문은 `Iterator` trait을 구현하는 어떤 객체에 대해서나 사용할 수 있다.,"{'word': '`for` 반복문', 'start': 2460, 'end': 2468, 'type': 'COM'}","{'word': '`Iterator` trait', 'start': 2471, 'end': 2486, 'type': 'COM'}",no_relation
1200,객체 시스템은 러스트 0.2에서 0.4에 거쳐 많은 변화를 겪었다.,"{'word': '0.4', 'start': 3008, 'end': 3010, 'type': 'COM'}","{'word': '러스트 0.2', 'start': 2998, 'end': 3004, 'type': 'COM'}",com:prior_technology
1201,"1973년에 codice_1 자료형의 추가로, C 언어는 유닉스의 대부분을 C로 쓸 수 있을 정도로 강력해 졌다.","{'word': '유닉스', 'start': 983, 'end': 985, 'type': 'COM'}","{'word': '1973년', 'start': 951, 'end': 955, 'type': 'DAT'}",no_relation
1202,"이 번역으로 인해 프로그램 실행 전에 지연시간이 발생하게 되지만, 보통 인터프리터보다는 훨씬 좋은 성능을 보여 준다.","{'word': '지연시간', 'start': 875, 'end': 878, 'type': 'COM'}","{'word': '프로그램', 'start': 864, 'end': 867, 'type': 'COM'}",no_relation
1203,"자바스크립트와 함께 자주 쓰이는 용어인 DOM은 사실 ECMA스크립트 표준의 일부가 아니며, 그것은 자체로 하나의 표준이고 XML에 기반을 둔다.","{'word': 'DOM', 'start': 2532, 'end': 2534, 'type': 'COM'}","{'word': 'XML', 'start': 2579, 'end': 2581, 'type': 'COM'}",com:prior_technology
1204,"어떤 언어들은 하나의 특정한 패러다임을 지원하기도 하는데, 스몰토크와 jdk 1.8 이전의 자바가 객체지향 프로그래밍을 지원하는 반면에, 하스켈과 스킴은 함수형 프로그래밍을 지원한다.","{'word': '객체지향 프로그래밍', 'start': 389, 'end': 398, 'type': 'COM'}","{'word': '스몰토크', 'start': 367, 'end': 370, 'type': 'COM'}",com:made_of
1205,"자바스크립트는 1995년 12월 출시된 넷스케이프 2.0B3에서부터 공개, 채택되었다.","{'word': '넷스케이프 2.0B3', 'start': 2068, 'end': 2078, 'type': 'COM'}","{'word': '1995년 12월', 'start': 2054, 'end': 2062, 'type': 'DAT'}",com:date_of_produced
1206,"마이크로 포커스, 후지쯔, IBM을 포함한 일부 업체들은 완전한 리비전의 초안에 기반한 객체 지향 문법을 도입하였다.","{'word': '후지쯔', 'start': 3043, 'end': 3045, 'type': 'ORG'}","{'word': '객체 지향 문법', 'start': 3082, 'end': 3089, 'type': 'COM'}",org:production
1207,다중 패스 어셈블러는 링크 프로세스를 더 빠르게 한다는 장점이 있다.,"{'word': '다중 패스 어셈블러', 'start': 1411, 'end': 1420, 'type': 'COM'}","{'word': '링크 프로세스', 'start': 1423, 'end': 1429, 'type': 'COM'}",com:sub_concept
1208,"어셈블러는 기본 컴퓨터 명령어들을, 컴퓨터 프로세서가 기본 연산을 수행하는데 사용할 수 있는 비트 패턴으로 변환시키는 프로그램이다.","{'word': '기본 컴퓨터 명령어', 'start': 457, 'end': 466, 'type': 'COM'}","{'word': '컴퓨터 프로세서', 'start': 471, 'end': 478, 'type': 'COM'}",no_relation
1209,꼭 GOTO문만의 문제가 아니라 구조화된 흐름 제어문을 사용한다고 할지라도 너무 복잡하게 중첩되어 있거나 스코프의 길이가 너무 긴 코드를 작성한다거나 너무 긴 길이의 하위프로그램을 작성하는 일을 가급적 피하게 경향이 생겼다.,"{'word': '구조화된 흐름 제어문', 'start': 4718, 'end': 4728, 'type': 'COM'}","{'word': '하위프로그램', 'start': 4793, 'end': 4798, 'type': 'COM'}",no_relation
1210,"IE 브라우저에서의 자바스크립트 사용은 실제로는 J스크립트의 사용을 의미하는 것이었다. 이에 대한 표준화 요구는 ECMA스크립트에 대한 ECMA-262 표준의 기반이 되었으며, 1996년 11월 이후 세 번째 판까지 출판됐다.","{'word': '자바스크립트', 'start': 2394, 'end': 2399, 'type': 'COM'}","{'word': 'ECMA-262', 'start': 2459, 'end': 2466, 'type': 'POH'}",no_relation
1211,시험 기술에는 프로그램이나 응용 프로그램을 실행하여 소프트웨어 버그를 찾는 절차를 포함되나 이에 국한되지는 않는다. 소프트웨어 결함이 어떻게 일어나는가.,"{'word': '소프트웨어 결함', 'start': 211, 'end': 218, 'type': 'COM'}","{'word': '소프트웨어 버그', 'start': 175, 'end': 182, 'type': 'COM'}",com:alternative_names
1212,기계어로 변환된 코드는 캐시에 저장되기 때문에 재사용시 컴파일을 다시 할 필요가 없다.,"{'word': '캐시', 'start': 727, 'end': 728, 'type': 'COM'}","{'word': '컴파일', 'start': 745, 'end': 747, 'type': 'COM'}",no_relation
1213,"가장 일반적인 방법은 프로그램을 컴파일 하는 것이고, 다른 하나는 프로그램을 인터프리터에 통과시키는 방법이다.","{'word': '인터프리터', 'start': 267, 'end': 271, 'type': 'COM'}","{'word': '컴파일', 'start': 242, 'end': 244, 'type': 'COM'}",no_relation
1214,비주얼 스튜디오 닷넷 환경은 비주얼 폭스프로를 제외한 모든 언어를 통합한다.,"{'word': '비주얼 스튜디오 닷넷 환경', 'start': 1923, 'end': 1936, 'type': 'COM'}","{'word': '비주얼 폭스프로', 'start': 1939, 'end': 1946, 'type': 'COM'}",no_relation
1215,"""자바스크립트""(JavaScript)는 이제 오라클의 상표이다.","{'word': '자바스크립트', 'start': 2593, 'end': 2598, 'type': 'COM'}","{'word': 'JavaScript', 'start': 2601, 'end': 2610, 'type': 'COM'}",com:alternative_names
1216,"C 언어의 초기 개발은 1969년부터 1973년까지 4년에 걸쳐 AT&amp;T 벨 연구소에서 이루어 졌으며, 데니스 리치의 말에 따르면, 가장 창의적인 작업이 이루어진 기간은 1972년이었다.","{'word': '데니스 리치', 'start': 604, 'end': 609, 'type': 'PER'}","{'word': '1972년', 'start': 641, 'end': 645, 'type': 'DAT'}",no_relation
1217,리스프는 1958년 스티브 러셀이 IBM 704 컴퓨터에 최초로 구현하였다.,"{'word': '스티브 러셀', 'start': 959, 'end': 964, 'type': 'PER'}","{'word': '리스프', 'start': 948, 'end': 950, 'type': 'COM'}",per:production
1218,알골과 같은 언어가 절차적 프로그래밍 언어의 표준적인 예이다.,"{'word': '절차적 프로그래밍 언어', 'start': 1562, 'end': 1573, 'type': 'COM'}","{'word': '알골', 'start': 1551, 'end': 1552, 'type': 'COM'}",com:sub_concept
1219,병행성(concurrency)와 관련된 Go의 구조적인 규칙들(channel과 선택적인 channel input들)은 Tony Hoare의 로부터 가져온 것이다.,"{'word': 'Go', 'start': 1627, 'end': 1628, 'type': 'COM'}","{'word': 'channel과 선택적인 channel input들', 'start': 1640, 'end': 1667, 'type': 'COM'}",com:sub_concept
1220,테스트와 디버깅을 구별하는 것은 1979년 글렌포드 J 마이어스(Glenford J. Myers)가 처음 사용한 것이다.,"{'word': '글렌포드 J 마이어스', 'start': 450, 'end': 460, 'type': 'PER'}","{'word': '테스트와 디버깅을 구별', 'start': 426, 'end': 437, 'type': 'COM'}",per:production
1221,"여기서처럼 HTML과 자바스크립트 간에는 광범위한 호환성을 보장하는 동전의 양면성 같은 구조를 엿볼 수 있는데, 이것이 가능한 것은 DOM 때문이라고 말할 수 있다.","{'word': 'HTML', 'start': 4112, 'end': 4115, 'type': 'COM'}","{'word': '호환성', 'start': 4134, 'end': 4136, 'type': 'POH'}",no_relation
1222,비주얼 스튜디오 닷넷 2002의 경우 무료로 60일 평가판을 사용할 수 있다.,"{'word': '비주얼 스튜디오 닷넷 2002', 'start': 2036, 'end': 2051, 'type': 'COM'}","{'word': '60일 평가판', 'start': 2061, 'end': 2067, 'type': 'POH'}",com:sub_concept
1223,비주얼 스튜디오에서 사용 가능한 소프트웨어 개발 키트와 라이브러리는 다음과 같다.,"{'word': '비주얼 스튜디오', 'start': 4795, 'end': 4802, 'type': 'COM'}","{'word': '라이브러리', 'start': 4826, 'end': 4830, 'type': 'COM'}",no_relation
